unit,family_id,query_id,metric,condition,mechanism,seed,rho,budget,cost,truth_status,truth_value,static_status,dynamic_status,static_correct,dynamic_correct,class_
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,channel_receipt_lifecycle,whole_channel,0,0.8,8,C2,point,1,unknown,unknown,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,channel_receipt_lifecycle,whole_channel,0,0.9,9,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,channel_receipt_lifecycle,whole_channel,0,1.0,10,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091901,0.0,0,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091901,0.1,1,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091901,0.2,2,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091901,0.3,3,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091901,0.4,4,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091901,0.5,5,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091901,0.6,6,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091901,0.7,7,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091901,0.8,8,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091901,0.9,9,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091901,1.0,10,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091901,0.0,0,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091901,0.1,1,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091901,0.2,2,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091901,0.3,3,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091901,0.4,4,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091901,0.5,5,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091901,0.6,6,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091901,0.7,7,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091901,0.8,8,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091901,0.9,9,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091901,1.0,10,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091901,0.0,0,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091901,0.1,1,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091901,0.2,2,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091901,0.3,3,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091901,0.4,4,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091901,0.5,5,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091901,0.6,6,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091901,0.7,7,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091901,0.8,8,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091901,0.9,9,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091901,1.0,10,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091902,0.0,0,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091902,0.1,1,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091902,0.2,2,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091902,0.3,3,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091902,0.4,4,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091902,0.5,5,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091902,0.6,6,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091902,0.7,7,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091902,0.8,8,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091902,0.9,9,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091902,1.0,10,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091902,0.0,0,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091902,0.1,1,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091902,0.2,2,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091902,0.3,3,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091902,0.4,4,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091902,0.5,5,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091902,0.6,6,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091902,0.7,7,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091902,0.8,8,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091902,0.9,9,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091902,1.0,10,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091902,0.0,0,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091902,0.1,1,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091902,0.2,2,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091902,0.3,3,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091902,0.4,4,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091902,0.5,5,C2,point,1,unknown,unknown,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091902,0.6,6,C2,point,1,unknown,unknown,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091902,0.7,7,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091902,0.8,8,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091902,0.9,9,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091902,1.0,10,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091903,0.0,0,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091903,0.1,1,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091903,0.2,2,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091903,0.3,3,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091903,0.4,4,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091903,0.5,5,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091903,0.6,6,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091903,0.7,7,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091903,0.8,8,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091903,0.9,9,C2,point,1,unknown,unknown,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_1,random,2026091903,1.0,10,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091903,0.0,0,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091903,0.1,1,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091903,0.2,2,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091903,0.3,3,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091903,0.4,4,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091903,0.5,5,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091903,0.6,6,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091903,0.7,7,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091903,0.8,8,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091903,0.9,9,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_3,random,2026091903,1.0,10,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091903,0.0,0,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091903,0.1,1,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091903,0.2,2,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091903,0.3,3,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091903,0.4,4,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091903,0.5,5,C2,point,1,unknown,unknown,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091903,0.6,6,C2,point,1,unknown,unknown,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091903,0.7,7,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091903,0.8,8,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091903,0.9,9,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,random_5,random,2026091903,1.0,10,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,failure_correlated,failure_stress,0,0.0,0,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,failure_correlated,failure_stress,0,0.1,1,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,failure_correlated,failure_stress,0,0.2,2,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,failure_correlated,failure_stress,0,0.3,3,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,failure_correlated,failure_stress,0,0.4,4,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,failure_correlated,failure_stress,0,0.5,5,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,failure_correlated,failure_stress,0,0.6,6,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,failure_correlated,failure_stress,0,0.7,7,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,failure_correlated,failure_stress,0,0.8,8,C2,point,1,infeasible,infeasible,False,False,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,failure_correlated,failure_stress,0,0.9,9,C2,point,1,point,point,True,True,same
N00017,H03_manifest_package,N00017:TaskSuccess,TaskSuccess,failure_correlated,failure_stress,0,1.0,10,C2,point,1,point,point,True,True,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_receipt,whole_channel,0,0.0,0,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_receipt,whole_channel,0,0.1,1,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_receipt,whole_channel,0,0.2,2,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_receipt,whole_channel,0,0.3,3,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_receipt,whole_channel,0,0.4,4,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_receipt,whole_channel,0,0.5,5,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_receipt,whole_channel,0,0.6,6,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_receipt,whole_channel,0,0.7,7,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_receipt,whole_channel,0,0.8,8,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_receipt,whole_channel,0,0.9,9,C2,point,0,point,point,True,True,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_receipt,whole_channel,0,1.0,10,C2,point,0,point,point,True,True,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_grant,whole_channel,0,0.0,0,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_grant,whole_channel,0,0.1,1,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_grant,whole_channel,0,0.2,2,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_grant,whole_channel,0,0.3,3,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_grant,whole_channel,0,0.4,4,C2,point,0,infeasible,infeasible,False,False,same
N00018,H03_manifest_package,N00018:UEA,UEA,channel_grant,whole_channel,0,0.5,5,C2,point,0,infeasible,infeasible,False,False,same
